CPT_PERIODENDING	ZONEID	MW
2007-03-14 20:30:00	242	13954
2007-03-14 20:30:00	244	8292
2007-03-14 20:30:00	246	1650
2007-03-14 20:45:00	240	6290
2007-03-14 20:45:00	242	13958
2007-03-14 20:45:00	244	8270
2007-03-14 20:45:00	246	1643
2007-03-14 21:00:00	240	6194
2007-03-14 21:00:00	242	13959
2007-03-14 21:00:00	244	8257
2007-03-14 21:00:00	246	1640
2007-03-14 21:15:00	240	5710
2007-03-14 21:15:00	242	13324
2007-03-14 21:15:00	244	8308
2007-03-14 21:15:00	246	1073
2007-03-14 21:30:00	240	5710
2007-03-14 21:30:00	242	13083
2007-03-14 21:30:00	244	8141
2007-03-14 21:30:00	246	1069
2007-03-14 21:45:00	240	5708
2007-03-14 21:45:00	242	13057
2007-03-14 21:45:00	244	8040
2007-03-14 21:45:00	246	1054
2007-03-14 22:00:00	240	5708
2007-03-14 22:00:00	242	13043
2007-03-14 22:00:00	244	7979
2007-03-14 22:00:00	246	1036
2007-03-14 22:15:00	240	5226
2007-03-14 22:15:00	242	11852
2007-03-14 22:15:00	244	7518
2007-03-14 22:15:00	246	1063
2007-03-14 22:30:00	240	5225
2007-03-14 22:30:00	242	11840
2007-03-14 22:30:00	244	7465
2007-03-14 22:30:00	246	947
2007-03-14 22:45:00	240	5224
2007-03-14 22:45:00	242	11840
2007-03-14 22:45:00	244	7439
2007-03-14 22:45:00	246	898
2007-03-14 23:00:00	240	5221
2007-03-14 23:00:00	242	11840
2007-03-14 23:00:00	244	7430
2007-03-14 23:00:00	246	889
2007-03-14 23:15:00	240	5364
2007-03-14 23:15:00	242	11832
2007-03-14 23:15:00	244	6829
2007-03-14 23:15:00	246	936
2007-03-14 23:30:00	240	5354
2007-03-14 23:30:00	242	11783
2007-03-14 23:30:00	244	6706
2007-03-14 23:30:00	246	936
2007-03-14 23:45:00	240	5346
2007-03-14 23:45:00	242	11602
2007-03-14 23:45:00	244	6573
2007-03-14 23:45:00	246	948
2007-03-15 00:00:00	240	5336
2007-03-15 00:00:00	242	11402
2007-03-15 00:00:00	244	6504
2007-03-15 00:00:00	246	948
2007-03-15 00:15:00	240	5282
2007-03-15 00:15:00	242	11148
2007-03-15 00:15:00	244	6222
2007-03-15 00:15:00	246	936
2007-03-15 00:30:00	240	5284
2007-03-15 00:30:00	242	11148
2007-03-15 00:30:00	244	6159
2007-03-15 00:30:00	246	935
2007-03-15 00:45:00	240	5286
2007-03-15 00:45:00	242	11148
2007-03-15 00:45:00	244	6067
2007-03-15 00:45:00	246	943
2007-03-15 01:00:00	240	5288
2007-03-15 01:00:00	242	11148
2007-03-15 01:00:00	244	5986
2007-03-15 01:00:00	246	944
2007-03-15 01:15:00	240	5273
2007-03-15 01:15:00	242	11193
2007-03-15 01:15:00	244	5884
2007-03-15 01:15:00	246	877
2007-03-15 01:30:00	240	5278
2007-03-15 01:30:00	242	11193
2007-03-15 01:30:00	244	5865
2007-03-15 01:30:00	246	876
2007-03-15 01:45:00	240	5282
2007-03-15 01:45:00	242	11193
2007-03-15 01:45:00	244	5854
2007-03-15 01:45:00	246	882
2007-03-15 02:00:00	240	5287
2007-03-15 02:00:00	242	11193
2007-03-15 02:00:00	244	5881
2007-03-15 02:00:00	246	885
2007-03-15 02:15:00	240	5290
2007-03-15 02:15:00	242	11152
2007-03-15 02:15:00	244	5843
2007-03-15 02:15:00	246	967
2007-03-15 02:30:00	240	5297
2007-03-15 02:30:00	242	11152
2007-03-15 02:30:00	244	5845
2007-03-15 02:30:00	246	977
2007-03-15 02:45:00	240	5303
2007-03-15 02:45:00	242	11152
2007-03-15 02:45:00	244	5853
2007-03-15 02:45:00	246	1029
2007-03-15 03:00:00	240	5310
2007-03-15 03:00:00	242	11152
2007-03-15 03:00:00	244	5859
2007-03-15 03:00:00	246	1040
2007-03-15 03:15:00	240	5325
2007-03-15 03:15:00	242	11327
2007-03-15 03:15:00	244	5946
2007-03-15 03:15:00	246	1047
2007-03-15 03:30:00	240	5335
2007-03-15 03:30:00	242	11353
2007-03-15 03:30:00	244	6028
2007-03-15 03:30:00	246	1058
2007-03-15 03:45:00	240	5345
2007-03-15 03:45:00	242	11408
2007-03-15 03:45:00	244	6136
2007-03-15 03:45:00	246	1135
2007-03-15 04:00:00	240	5355
2007-03-15 04:00:00	242	11466
2007-03-15 04:00:00	244	6249
2007-03-15 04:00:00	246	1154
2007-03-15 04:15:00	240	5478
2007-03-15 04:15:00	242	11772
2007-03-15 04:15:00	244	6480
2007-03-15 04:15:00	246	972
2007-03-15 04:30:00	240	5488
2007-03-15 04:30:00	242	11951
2007-03-15 04:30:00	244	6603
2007-03-15 04:30:00	246	1005
2007-03-15 04:45:00	240	5498
2007-03-15 04:45:00	242	12097
2007-03-15 04:45:00	244	7072
2007-03-15 04:45:00	246	1053
2007-03-15 05:00:00	240	5508
2007-03-15 05:00:00	242	12341
2007-03-15 05:00:00	244	7438
2007-03-15 05:00:00	246	1139
2007-03-15 05:15:00	240	5997
2007-03-15 05:15:00	242	13654
2007-03-15 05:15:00	244	8251
2007-03-15 05:15:00	246	1579
2007-03-15 05:30:00	240	5751
2007-03-15 05:30:00	242	13654
2007-03-15 05:30:00	244	8325
2007-03-15 05:30:00	246	1614
2007-03-15 05:45:00	240	5505
2007-03-15 05:45:00	242	13664
2007-03-15 05:45:00	244	8358
2007-03-15 05:45:00	246	1618
2007-03-15 06:00:00	240	5259
2007-03-15 06:00:00	242	13764
2007-03-15 06:00:00	244	8390
2007-03-15 06:00:00	246	1600
2007-03-15 06:15:00	240	5245
2007-03-15 06:15:00	242	13781
2007-03-15 06:15:00	244	8739
2007-03-15 06:15:00	246	1990
2007-03-15 06:30:00	240	5246
2007-03-15 06:30:00	242	13756
2007-03-15 06:30:00	244	8761
2007-03-15 06:30:00	246	2062
2007-03-15 06:45:00	240	5248
2007-03-15 06:45:00	242	13819
2007-03-15 06:45:00	244	8771
2007-03-15 06:45:00	246	2096
2007-03-15 07:00:00	240	5249
2007-03-15 07:00:00	242	13875
2007-03-15 07:00:00	244	8769
2007-03-15 07:00:00	246	2095
2007-03-15 07:15:00	240	5272
2007-03-15 07:15:00	242	14135
2007-03-15 07:15:00	244	8728
2007-03-15 07:15:00	246	2041
2007-03-15 07:30:00	240	5274
2007-03-15 07:30:00	242	14148
2007-03-15 07:30:00	244	8725
2007-03-15 07:30:00	246	2025
2007-03-15 07:45:00	240	5276
2007-03-15 07:45:00	242	14154
2007-03-15 07:45:00	244	8734
2007-03-15 07:45:00	246	2015
2007-03-15 08:00:00	240	5278
2007-03-15 08:00:00	242	14153
2007-03-15 08:00:00	244	8757
2007-03-15 08:00:00	246	2017
2007-03-15 08:15:00	240	5459
2007-03-15 08:15:00	242	13591
2007-03-15 08:15:00	244	8907
2007-03-15 08:15:00	246	2169
2007-03-15 08:30:00	240	5460
2007-03-15 08:30:00	242	13623
2007-03-15 08:30:00	244	8948
2007-03-15 08:30:00	246	2157
2007-03-15 08:45:00	240	5462
2007-03-15 08:45:00	242	13635
2007-03-15 08:45:00	244	8997
2007-03-15 08:45:00	246	2152
2007-03-15 09:00:00	240	5463
2007-03-15 09:00:00	242	13674
2007-03-15 09:00:00	244	9052
2007-03-15 09:00:00	246	2150
2007-03-15 09:15:00	240	5517
2007-03-15 09:15:00	242	13104
2007-03-15 09:15:00	244	9088
2007-03-15 09:15:00	246	2205
2007-03-15 09:30:00	240	5517
2007-03-15 09:30:00	242	13137
2007-03-15 09:30:00	244	9117
2007-03-15 09:30:00	246	2159
2007-03-15 09:45:00	240	5519
2007-03-15 09:45:00	242	13137
2007-03-15 09:45:00	244	9130
2007-03-15 09:45:00	246	2152
2007-03-15 10:00:00	240	5519
2007-03-15 10:00:00	242	13160
2007-03-15 10:00:00	244	9131
2007-03-15 10:00:00	246	2185
2007-03-15 10:15:00	240	5520
2007-03-15 10:15:00	242	13284
2007-03-15 10:15:00	244	9228
2007-03-15 10:15:00	246	2233
2007-03-15 10:30:00	240	5520
2007-03-15 10:30:00	242	13337
2007-03-15 10:30:00	244	9220
2007-03-15 10:30:00	246	2219
2007-03-15 10:45:00	240	5520
2007-03-15 10:45:00	242	13329
2007-03-15 10:45:00	244	9221
2007-03-15 10:45:00	246	2208
2007-03-15 11:00:00	240	5520
2007-03-15 11:00:00	242	13301
2007-03-15 11:00:00	244	9245
2007-03-15 11:00:00	246	2232
2007-03-15 11:15:00	240	5864
2007-03-15 11:15:00	242	13524
2007-03-15 11:15:00	244	9501
2007-03-15 11:15:00	246	2254
2007-03-15 11:30:00	240	5864
2007-03-15 11:30:00	242	13517
2007-03-15 11:30:00	244	9519
2007-03-15 11:30:00	246	2261
2007-03-15 11:45:00	240	5864
2007-03-15 11:45:00	242	13510
2007-03-15 11:45:00	244	9535
2007-03-15 11:45:00	246	2267
2007-03-15 12:00:00	240	5864
2007-03-15 12:00:00	242	13502
2007-03-15 12:00:00	244	9549
2007-03-15 12:00:00	246	2275
2007-03-15 12:15:00	240	5878
2007-03-15 12:15:00	242	13770
2007-03-15 12:15:00	244	9620
2007-03-15 12:15:00	246	2247
2007-03-15 12:30:00	240	5910
2007-03-15 12:30:00	242	13761
2007-03-15 12:30:00	244	9631
2007-03-15 12:30:00	246	2256
2007-03-15 12:45:00	240	5917
2007-03-15 12:45:00	242	13750
2007-03-15 12:45:00	244	9643
2007-03-15 12:45:00	246	2267
2007-03-15 13:00:00	240	6017
2007-03-15 13:00:00	242	13738
2007-03-15 13:00:00	244	9654
2007-03-15 13:00:00	246	2279
2007-03-15 13:15:00	240	6081
2007-03-15 13:15:00	242	14140
2007-03-15 13:15:00	244	9690
2007-03-15 13:15:00	246	2178
2007-03-15 13:30:00	240	6130
2007-03-15 13:30:00	242	14125
2007-03-15 13:30:00	244	9705
2007-03-15 13:30:00	246	2195
2007-03-15 13:45:00	240	6132
2007-03-15 13:45:00	242	14109
2007-03-15 13:45:00	244	9719
2007-03-15 13:45:00	246	2226
2007-03-15 14:00:00	240	6133
2007-03-15 14:00:00	242	14093
2007-03-15 14:00:00	244	9734
2007-03-15 14:00:00	246	2245
2007-03-15 14:15:00	240	6139
2007-03-15 14:15:00	242	14008
2007-03-15 14:15:00	244	9839
2007-03-15 14:15:00	246	2454
2007-03-15 14:30:00	240	6139
2007-03-15 14:30:00	242	14031
2007-03-15 14:30:00	244	9855
2007-03-15 14:30:00	246	2438
2007-03-15 14:45:00	240	6139
2007-03-15 14:45:00	242	14057
2007-03-15 14:45:00	244	9872
2007-03-15 14:45:00	246	2463
2007-03-15 15:00:00	240	6139
2007-03-15 15:00:00	242	14084
2007-03-15 15:00:00	244	9894
2007-03-15 15:00:00	246	2459
2007-03-15 15:15:00	240	5918
2007-03-15 15:15:00	242	14331
2007-03-15 15:15:00	244	10130
2007-03-15 15:15:00	246	2295
2007-03-15 15:30:00	240	5918
2007-03-15 15:30:00	242	14354
2007-03-15 15:30:00	244	10169
2007-03-15 15:30:00	246	2277
2007-03-15 15:45:00	240	5918
2007-03-15 15:45:00	242	14356
2007-03-15 15:45:00	244	10248
2007-03-15 15:45:00	246	2289
2007-03-15 16:00:00	240	5918
2007-03-15 16:00:00	242	14337
2007-03-15 16:00:00	244	10384
2007-03-15 16:00:00	246	2319
2007-03-15 16:15:00	240	5918
2007-03-15 16:15:00	242	14032
2007-03-15 16:15:00	244	10466
2007-03-15 16:15:00	246	2454
2007-03-15 16:30:00	240	5918
2007-03-15 16:30:00	242	14008
2007-03-15 16:30:00	244	10472
2007-03-15 16:30:00	246	2528
2007-03-15 16:45:00	240	5918
2007-03-15 16:45:00	242	13992
2007-03-15 16:45:00	244	10476
2007-03-15 16:45:00	246	2592
2007-03-15 17:00:00	240	5918
2007-03-15 17:00:00	242	13985
2007-03-15 17:00:00	244	10492
2007-03-15 17:00:00	246	2623
2007-03-15 17:15:00	240	5921
2007-03-15 17:15:00	242	14353
2007-03-15 17:15:00	244	10383
2007-03-15 17:15:00	246	2392
2007-03-15 17:30:00	240	5915
2007-03-15 17:30:00	242	14352
2007-03-15 17:30:00	244	10402
2007-03-15 17:30:00	246	2423
2007-03-15 17:45:00	240	5915
2007-03-15 17:45:00	242	14348
2007-03-15 17:45:00	244	10423
2007-03-15 17:45:00	246	2444
2007-03-15 18:00:00	240	5921
2007-03-15 18:00:00	242	14342
2007-03-15 18:00:00	244	10447
2007-03-15 18:00:00	246	2455
2007-03-15 18:15:00	240	6054
2007-03-15 18:15:00	242	14544
2007-03-15 18:15:00	244	10324
2007-03-15 18:15:00	246	2636
2007-03-15 18:30:00	240	6054
2007-03-15 18:30:00	242	14539
2007-03-15 18:30:00	244	10351
2007-03-15 18:30:00	246	2663
2007-03-15 18:45:00	240	6054
2007-03-15 18:45:00	242	14536
2007-03-15 18:45:00	244	10365
2007-03-15 18:45:00	246	2696
2007-03-15 19:00:00	240	6054
2007-03-15 19:00:00	242	14536
2007-03-15 19:00:00	244	10362
2007-03-15 19:00:00	246	2704
2007-03-15 19:15:00	240	6099
2007-03-15 19:15:00	242	14776
2007-03-15 19:15:00	244	10308
2007-03-15 19:15:00	246	2849
2007-03-15 19:30:00	240	6099
2007-03-15 19:30:00	242	14785
2007-03-15 19:30:00	244	10287
2007-03-15 19:30:00	246	2859
2007-03-15 19:45:00	240	6099
2007-03-15 19:45:00	242	14811
2007-03-15 19:45:00	244	10258
2007-03-15 19:45:00	246	2975
2007-03-15 20:00:00	240	6099
2007-03-15 20:00:00	242	14852
2007-03-15 20:00:00	244	10299
2007-03-15 20:00:00	246	2971
2007-03-15 20:15:00	240	6073
2007-03-15 20:15:00	242	14418
2007-03-15 20:15:00	244	9798
2007-03-15 20:15:00	246	3492
2007-03-15 20:30:00	240	6073
2007-03-15 20:30:00	242	14417
2007-03-15 20:30:00	244	9721
2007-03-15 20:30:00	246	3496
2007-03-15 20:45:00	240	6073
2007-03-15 20:45:00	242	14480
2007-03-15 20:45:00	244	9701
2007-03-15 20:45:00	246	3460
2007-03-15 21:00:00	240	6073
2007-03-15 21:00:00	242	14556
2007-03-15 21:00:00	244	9710
2007-03-15 21:00:00	246	3385
2007-03-15 21:15:00	240	5726
2007-03-15 21:15:00	242	13229
2007-03-15 21:15:00	244	8825
2007-03-15 21:15:00	246	2754
2007-03-15 21:30:00	240	5726
2007-03-15 21:30:00	242	13180
2007-03-15 21:30:00	244	8696
2007-03-15 21:30:00	246	2691
2007-03-15 21:45:00	240	5724
2007-03-15 21:45:00	242	13200
2007-03-15 21:45:00	244	8550
2007-03-15 21:45:00	246	2651
2007-03-15 22:00:00	240	5724
2007-03-15 22:00:00	242	13282
2007-03-15 22:00:00	244	8458
2007-03-15 22:00:00	246	2577
2007-03-15 22:15:00	240	5323
2007-03-15 22:15:00	242	12410
2007-03-15 22:15:00	244	7769
2007-03-15 22:15:00	246	2090
2007-03-15 22:30:00	240	5323
2007-03-15 22:30:00	242	12331
2007-03-15 22:30:00	244	7720
2007-03-15 22:30:00	246	2047
2007-03-15 22:45:00	240	5323
2007-03-15 22:45:00	242	12290
2007-03-15 22:45:00	244	7638
2007-03-15 22:45:00	246	2092
2007-03-15 23:00:00	240	5323
2007-03-15 23:00:00	242	12288
2007-03-15 23:00:00	244	7561
2007-03-15 23:00:00	246	2095
2007-03-15 23:15:00	240	4984
2007-03-15 23:15:00	242	10776
2007-03-15 23:15:00	244	6828
2007-03-15 23:15:00	246	2270
2007-03-15 23:30:00	240	4984
2007-03-15 23:30:00	242	10764
2007-03-15 23:30:00	244	6827
2007-03-15 23:30:00	246	2274
2007-03-15 23:45:00	240	4984
2007-03-15 23:45:00	242	10674
2007-03-15 23:45:00	244	6829
2007-03-15 23:45:00	246	2303
2007-03-16 00:00:00	240	4984
2007-03-16 00:00:00	242	10554
2007-03-16 00:00:00	244	6824
2007-03-16 00:00:00	246	2305
2007-03-16 00:15:00	240	4957
2007-03-16 00:15:00	242	10339
2007-03-16 00:15:00	244	6496
2007-03-16 00:15:00	246	2265
2007-03-16 00:30:00	240	4957
2007-03-16 00:30:00	242	10339
2007-03-16 00:30:00	244	6476
2007-03-16 00:30:00	246	2275
2007-03-16 00:45:00	240	4957
2007-03-16 00:45:00	242	10226
2007-03-16 00:45:00	244	6458
2007-03-16 00:45:00	246	2314
2007-03-16 01:00:00	240	4957
2007-03-16 01:00:00	242	10156
2007-03-16 01:00:00	244	6449
2007-03-16 01:00:00	246	2324
2007-03-16 01:15:00	240	4966
2007-03-16 01:15:00	242	10138
2007-03-16 01:15:00	244	6345
2007-03-16 01:15:00	246	2231
2007-03-16 01:30:00	240	4966
2007-03-16 01:30:00	242	10138
2007-03-16 01:30:00	244	6350
2007-03-16 01:30:00	246	2235
2007-03-16 01:45:00	240	4966
2007-03-16 01:45:00	242	10025
2007-03-16 01:45:00	244	6345
2007-03-16 01:45:00	246	2286
2007-03-16 02:00:00	240	4966
2007-03-16 02:00:00	242	9955
2007-03-16 02:00:00	244	6362
2007-03-16 02:00:00	246	2293
2007-03-16 02:15:00	240	4971
2007-03-16 02:15:00	242	9932
2007-03-16 02:15:00	244	6414
2007-03-16 02:15:00	246	2299
2007-03-16 02:30:00	240	4971
2007-03-16 02:30:00	242	9932
2007-03-16 02:30:00	244	6472
2007-03-16 02:30:00	246	2298
2007-03-16 02:45:00	240	4971
2007-03-16 02:45:00	242	9932
2007-03-16 02:45:00	244	6523
2007-03-16 02:45:00	246	2351
2007-03-16 03:00:00	240	4971
2007-03-16 03:00:00	242	9932
2007-03-16 03:00:00	244	6549
2007-03-16 03:00:00	246	2355
2007-03-16 03:15:00	240	4985
2007-03-16 03:15:00	242	10140
2007-03-16 03:15:00	244	6779
2007-03-16 03:15:00	246	2253
2007-03-16 03:30:00	240	4985
2007-03-16 03:30:00	242	10140
2007-03-16 03:30:00	244	6868
2007-03-16 03:30:00	246	2258
2007-03-16 03:45:00	240	4992
2007-03-16 03:45:00	242	10140
2007-03-16 03:45:00	244	7013
2007-03-16 03:45:00	246	2286
2007-03-16 04:00:00	240	5008
2007-03-16 04:00:00	242	10140
2007-03-16 04:00:00	244	7139
2007-03-16 04:00:00	246	2291
2007-03-16 04:15:00	240	5126
2007-03-16 04:15:00	242	10640
2007-03-16 04:15:00	244	7079
2007-03-16 04:15:00	246	2390
2007-03-16 04:30:00	240	5147
2007-03-16 04:30:00	242	10640
2007-03-16 04:30:00	244	7089
2007-03-16 04:30:00	246	2417
2007-03-16 04:45:00	240	5170
2007-03-16 04:45:00	242	10654
2007-03-16 04:45:00	244	7443
2007-03-16 04:45:00	246	2450
2007-03-16 05:00:00	240	5193
2007-03-16 05:00:00	242	10910
2007-03-16 05:00:00	244	7515
2007-03-16 05:00:00	246	2534
2007-03-16 05:15:00	240	5960
2007-03-16 05:15:00	242	11834
2007-03-16 05:15:00	244	7770
2007-03-16 05:15:00	246	2872
2007-03-16 05:30:00	240	5961
2007-03-16 05:30:00	242	11834
2007-03-16 05:30:00	244	7809
2007-03-16 05:30:00	246	2874
2007-03-16 05:45:00	240	5963
2007-03-16 05:45:00	242	11844
2007-03-16 05:45:00	244	7848
2007-03-16 05:45:00	246	2906
2007-03-16 06:00:00	240	5964
2007-03-16 06:00:00	242	11944
2007-03-16 06:00:00	244	7892
2007-03-16 06:00:00	246	2907
2007-03-16 06:15:00	240	6209
2007-03-16 06:15:00	242	12545
2007-03-16 06:15:00	244	7851
2007-03-16 06:15:00	246	2743
2007-03-16 06:30:00	240	6209
2007-03-16 06:30:00	242	12545
2007-03-16 06:30:00	244	7870
2007-03-16 06:30:00	246	2744
2007-03-16 06:45:00	240	6209
2007-03-16 06:45:00	242	12545
2007-03-16 06:45:00	244	7885
2007-03-16 06:45:00	246	2771
2007-03-16 07:00:00	240	6209
2007-03-16 07:00:00	242	12545
2007-03-16 07:00:00	244	7895
2007-03-16 07:00:00	246	2775
2007-03-16 07:15:00	240	6188
2007-03-16 07:15:00	242	12441
2007-03-16 07:15:00	244	7928
2007-03-16 07:15:00	246	2624
2007-03-16 07:30:00	240	6188
2007-03-16 07:30:00	242	12441
2007-03-16 07:30:00	244	7919
2007-03-16 07:30:00	246	2620
2007-03-16 07:45:00	240	6188
2007-03-16 07:45:00	242	12441
2007-03-16 07:45:00	244	7922
2007-03-16 07:45:00	246	2588
2007-03-16 08:00:00	240	6188
2007-03-16 08:00:00	242	12441
2007-03-16 08:00:00	244	7932
2007-03-16 08:00:00	246	2587
2007-03-16 08:15:00	240	6079
2007-03-16 08:15:00	242	12518
2007-03-16 08:15:00	244	8308
2007-03-16 08:15:00	246	2396
2007-03-16 08:30:00	240	6056
2007-03-16 08:30:00	242	12540
2007-03-16 08:30:00	244	8428
2007-03-16 08:30:00	246	2385
2007-03-16 08:45:00	240	6033
2007-03-16 08:45:00	242	12565
2007-03-16 08:45:00	244	8509
2007-03-16 08:45:00	246	2283
2007-03-16 09:00:00	240	6012
2007-03-16 09:00:00	242	12614
2007-03-16 09:00:00	244	8572
2007-03-16 09:00:00	246	2262
2007-03-16 09:15:00	240	5988
2007-03-16 09:15:00	242	12641
2007-03-16 09:15:00	244	8840
2007-03-16 09:15:00	246	2103
2007-03-16 09:30:00	240	5988
2007-03-16 09:30:00	242	12669
2007-03-16 09:30:00	244	8882
2007-03-16 09:30:00	246	2068
2007-03-16 09:45:00	240	5988
2007-03-16 09:45:00	242	12742
2007-03-16 09:45:00	244	8908
2007-03-16 09:45:00	246	2063
2007-03-16 10:00:00	240	5988
2007-03-16 10:00:00	242	12879
2007-03-16 10:00:00	244	8922
2007-03-16 10:00:00	246	2081
2007-03-16 10:15:00	240	6111
2007-03-16 10:15:00	242	13199
2007-03-16 10:15:00	244	8884
2007-03-16 10:15:00	246	2008
2007-03-16 10:30:00	240	6111
2007-03-16 10:30:00	242	13254
2007-03-16 10:30:00	244	9011
2007-03-16 10:30:00	246	1987
2007-03-16 10:45:00	240	6111
2007-03-16 10:45:00	242	13254
2007-03-16 10:45:00	244	8986
2007-03-16 10:45:00	246	1984
2007-03-16 11:00:00	240	6111
2007-03-16 11:00:00	242	13254
2007-03-16 11:00:00	244	8977
2007-03-16 11:00:00	246	1998
2007-03-16 11:15:00	240	6104
2007-03-16 11:15:00	242	13104
2007-03-16 11:15:00	244	9095
2007-03-16 11:15:00	246	1772
2007-03-16 11:30:00	240	6104
2007-03-16 11:30:00	242	13104
2007-03-16 11:30:00	244	9100
2007-03-16 11:30:00	246	1727
2007-03-16 11:45:00	240	6104
2007-03-16 11:45:00	242	13104
2007-03-16 11:45:00	244	9103
2007-03-16 11:45:00	246	1702
2007-03-16 12:00:00	240	6104
2007-03-16 12:00:00	242	13104
2007-03-16 12:00:00	244	9103
2007-03-16 12:00:00	246	1697
2007-03-16 12:15:00	240	6110
2007-03-16 12:15:00	242	13034
2007-03-16 12:15:00	244	9157
2007-03-16 12:15:00	246	1585
2007-03-16 12:30:00	240	6116
2007-03-16 12:30:00	242	13034
2007-03-16 12:30:00	244	9155
2007-03-16 12:30:00	246	1565
2007-03-16 12:45:00	240	6120
2007-03-16 12:45:00	242	13034
2007-03-16 12:45:00	244	9153
2007-03-16 12:45:00	246	1565
2007-03-16 13:00:00	240	6120
2007-03-16 13:00:00	242	13034
2007-03-16 13:00:00	244	9151
2007-03-16 13:00:00	246	1588
2007-03-16 13:15:00	240	6176
2007-03-16 13:15:00	242	12920
2007-03-16 13:15:00	244	9159
2007-03-16 13:15:00	246	1679
2007-03-16 13:30:00	240	6223
2007-03-16 13:30:00	242	12920
2007-03-16 13:30:00	244	9157
2007-03-16 13:30:00	246	1675
2007-03-16 13:45:00	240	6270
2007-03-16 13:45:00	242	12920
2007-03-16 13:45:00	244	9151
2007-03-16 13:45:00	246	1649
2007-03-16 14:00:00	240	6320
2007-03-16 14:00:00	242	12920
2007-03-16 14:00:00	244	9145
2007-03-16 14:00:00	246	1644
2007-03-16 14:15:00	240	6221
2007-03-16 14:15:00	242	12902
2007-03-16 14:15:00	244	9348
2007-03-16 14:15:00	246	1527
2007-03-16 14:30:00	240	6221
2007-03-16 14:30:00	242	12902
2007-03-16 14:30:00	244	9351
2007-03-16 14:30:00	246	1497
2007-03-16 14:45:00	240	6235
2007-03-16 14:45:00	242	12902
2007-03-16 14:45:00	244	9365
2007-03-16 14:45:00	246	1494
2007-03-16 15:00:00	240	6267
2007-03-16 15:00:00	242	12902
2007-03-16 15:00:00	244	9388
2007-03-16 15:00:00	246	1525
2007-03-16 15:15:00	240	6164
2007-03-16 15:15:00	242	12926
2007-03-16 15:15:00	244	9418
2007-03-16 15:15:00	246	1497
2007-03-16 15:30:00	240	6249
2007-03-16 15:30:00	242	12983
2007-03-16 15:30:00	244	9429
2007-03-16 15:30:00	246	1480
2007-03-16 15:45:00	240	6334
2007-03-16 15:45:00	242	13027
2007-03-16 15:45:00	244	9437
2007-03-16 15:45:00	246	1475
2007-03-16 16:00:00	240	6417
2007-03-16 16:00:00	242	13059
2007-03-16 16:00:00	244	9442
2007-03-16 16:00:00	246	1491
2007-03-16 16:15:00	240	6317
2007-03-16 16:15:00	242	13175
2007-03-16 16:15:00	244	9285
2007-03-16 16:15:00	246	1490
2007-03-16 16:30:00	240	6317
2007-03-16 16:30:00	242	13175
2007-03-16 16:30:00	244	9283
2007-03-16 16:30:00	246	1490
2007-03-16 16:45:00	240	6317
2007-03-16 16:45:00	242	13175
2007-03-16 16:45:00	244	9290
2007-03-16 16:45:00	246	1479
2007-03-16 17:00:00	240	6317
2007-03-16 17:00:00	242	13175
2007-03-16 17:00:00	244	9306
2007-03-16 17:00:00	246	1478
2007-03-16 17:15:00	240	6306
2007-03-16 17:15:00	242	13361
2007-03-16 17:15:00	244	9307
2007-03-16 17:15:00	246	1540
2007-03-16 17:30:00	240	6306
2007-03-16 17:30:00	242	13361
2007-03-16 17:30:00	244	9325
2007-03-16 17:30:00	246	1539
2007-03-16 17:45:00	240	6306
2007-03-16 17:45:00	242	13361
2007-03-16 17:45:00	244	9345
2007-03-16 17:45:00	246	1544
2007-03-16 18:00:00	240	6306
2007-03-16 18:00:00	242	13361
2007-03-16 18:00:00	244	9364
2007-03-16 18:00:00	246	1548
2007-03-16 18:15:00	240	6312
2007-03-16 18:15:00	242	13638
2007-03-16 18:15:00	244	9612
2007-03-16 18:15:00	246	1378
2007-03-16 18:30:00	240	6312
2007-03-16 18:30:00	242	13625
2007-03-16 18:30:00	244	9653
2007-03-16 18:30:00	246	1378
2007-03-16 18:45:00	240	6312
2007-03-16 18:45:00	242	13617
2007-03-16 18:45:00	244	9667
2007-03-16 18:45:00	246	1385
2007-03-16 19:00:00	240	6312
2007-03-16 19:00:00	242	13615
2007-03-16 19:00:00	244	9653
2007-03-16 19:00:00	246	1390
2007-03-16 19:15:00	240	6285
2007-03-16 19:15:00	242	13510
2007-03-16 19:15:00	244	9427
2007-03-16 19:15:00	246	1347
2007-03-16 19:30:00	240	6285
2007-03-16 19:30:00	242	13510
2007-03-16 19:30:00	244	9407
2007-03-16 19:30:00	246	1344
2007-03-16 19:45:00	240	6285
2007-03-16 19:45:00	242	13510
2007-03-16 19:45:00	244	9386
2007-03-16 19:45:00	246	1341
2007-03-16 20:00:00	240	6285
2007-03-16 20:00:00	242	13510
2007-03-16 20:00:00	244	9364
2007-03-16 20:00:00	246	1341
